id	author_id	created_at	text	coding	sentiment
1465556258694385664	1134513101015879680	2021-11-30 05:40:15+00:00	god i wanna watch shang chi om the big screen though,..	watching	positive
1465556172195385348	1316552887590285312	2021-11-30 05:39:54+00:00	@mkymntno @shangchi @TheEternals @ColumbiaPicPH How about #Venom ?I plan to watch #VenomLetThereBeCarnage SAFELY in cinemas on DECEMBER 17!	comparison	neutral
1465555866938138627	730363219508760576	2021-11-30 05:38:42+00:00	THE COMEDY IN SHANG-CHI IS GR8	review	positive
1465555505078624262	1408256355287191555	2021-11-30 05:37:15+00:00	rewatching shang-chi because i'm bored and coping	watching	positive
1465555497738592260	1645164199	2021-11-30 05:37:14+00:00	Ah yes rewatching Shang chi for the second time this week prioritising my crippling mental health.	watching	positive
1465555286794682369	1325660610	2021-11-30 05:36:23+00:00	Let’s see what this Shang chi movie is about	watching	neutral
1465554786443399168	57294559	2021-11-30 05:34:24+00:00	The Shang-Chi movie is totally fake because I ride the 1 California bus every day and there is never any Kung Fu action. That shit happens on the 38.	scene/plot talk	positive
1465554445526315013	329872644	2021-11-30 05:33:03+00:00	Things Marvel should learn from #ShangChi:- Put Tony Leung in everything.- it's okay to have some colour in your films.- Having actors be actually good at combat and not cutting between the action makes it 100x more impactful and enjoyable.	comparison	positive
1465554412173021185	1336963885077725184	2021-11-30 05:32:55+00:00	shang-chi https://t.co/N7v1aloEeL	too little info	neutral
1465554301774749699	1394843123293908992	2021-11-30 05:32:28+00:00	currently on my shang chi phase do not disturb for a moment	watching	positive
1465554119683420163	730363219508760576	2021-11-30 05:31:45+00:00	shang-chi mf got me ROLLINNNN	review	positive
1465553958706069506	1216761698532626432	2021-11-30 05:31:07+00:00	@theycallmeyogi @theycallmeyogi I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like 😀😃😄https://t.co/VaUjApbsHL	comparison	positive
1465553877697130499	4294577954	2021-11-30 05:30:47+00:00	Nova + Jaime Reyes = Blue NovaStorm + Vixen = DeityShang-Chi + The Super-Man = Kong-ChiBlack Panther + the Bronze Tiger = The Coal TigerEternals + The Forever People = The Infinites	comparison	neutral
1465553602597040128	1216761698532626432	2021-11-30 05:29:42+00:00	@kit_gn @_richardmadden @kit_gn I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like 😀😃😄https://t.co/VaUjApbsHL	comparison	neutral
1465553530509537281	1216761698532626432	2021-11-30 05:29:24+00:00	@vlbonite @vlbonite I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like 😀😃😄https://t.co/VaUjApbsHL	comparison	neutral
1465553449882423299	1216761698532626432	2021-11-30 05:29:05+00:00	@bestaeeee @bestaeeee I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like 😀😃😄https://t.co/VaUjApbsHL	comparison	neutral
1465553411814924290	795669008083275778	2021-11-30 05:28:56+00:00	Shang chi WAS SO GOOD	review	neutral
1465553383595642880	1216761698532626432	2021-11-30 05:28:49+00:00	@xehs08x @xehs08x I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like 😀😃😄https://t.co/VaUjApbsHL	comparison	neutral
1465553323550027781	1216761698532626432	2021-11-30 05:28:35+00:00	@gerardgmboa @gerardgmboa I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like 😀😃😄https://t.co/VaUjApbsHL	comparison	neutral
1465553170021732357	1216761698532626432	2021-11-30 05:27:59+00:00	@japhetloww @japhetloww I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like 😀😃😄https://t.co/VaUjApbsHL	comparison	neutral
1465553101935587331	1216761698532626432	2021-11-30 05:27:42+00:00	@metamorphmagusx @metamorphmagusx I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like 😀😃😄https://t.co/VaUjApbsHL	comparison	neutral
1465552907366019076	1216761698532626432	2021-11-30 05:26:56+00:00	@petergeorge97 @petergeorge97 I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like 😀😃😄https://t.co/VaUjApbsHL	comparison	neutral
1465552811530276869	118946492	2021-11-30 05:26:33+00:00	47) Shang-Chi &amp; the Legend of the 10 Rings - villians are the barometer, for me, whether a superhero movie is good and Tony Leung is an A-class villain	review	positive
1465552306175369216	1408346187938373637	2021-11-30 05:24:33+00:00	@MC2illl @sneerid Days??? Unless u talm bout in cam quality where dat shit is like 144p but other den dat u gotta wait months nigga shang chi and venom 2 just got in hd quality like last week.	scene/plot talk	negative
1465552231856410624	1214828744793133056	2021-11-30 05:24:15+00:00	loved the platonic energy of Katy and Shang Chi 🤍	actor/character talk	positive
1465552231604834305	737741561992085504	2021-11-30 05:24:15+00:00	@GODISMlKEY You see shangchi yet?	watching	positive
1465551903522267138	329872644	2021-11-30 05:22:57+00:00	@notsoshariff Ya for sure Shang chi was nice but I wanna see just for Chloe Zhao tbh but yeahhhhh don't have high hopes	actor/character talk	negative
1465551746634113025	1447140567909949441	2021-11-30 05:22:19+00:00	Hii @hotstar_helps Any updates for adding the 13 promised IMAX Enhanced MCU movies on Disney+ Hotstar India🇮🇳??still only Shang-Chi is available in IMAX Enhanced formant across all platforms,  but the other 12 MCU movies are still the theatrical ratio 😕	comparison	positive
1465551296526618643	1248937967927746560	2021-11-30 05:20:32+00:00	Conclusion abis nonton Shang-Chi: GO SEE A FUCKING THERAPIST	too little info	neutral
1465551208144273408	14806952	2021-11-30 05:20:11+00:00	@ryandroyd I do the same thing now that I live in SF! The bus scene in Shang-Chi had me cackling in delighted recognition.	scene/plot talk	positive
1465550896801091586	991168736643158016	2021-11-30 05:18:57+00:00	so marina and i watched Shang-chi with english subtitles on for the whole thingand the fact that the english subtitles 3dr person addressed the character who is known as the mandarin" as such only AFTER this character made fun of stupid white people calling him that is amazing"	actor/character talk	positive
1465550806447316994	1568051126	2021-11-30 05:18:35+00:00	SHANG-CHI is fucking brilliant! everything about this movie is perfect and the soundtrack??? on repeat!	scene/plot talk	positive
1465550412644175874	1440961179292106756	2021-11-30 05:17:01+00:00	Damn, Shang Chi movie was good. I love the story and the action scenes at this movie. Definitely worth watching! https://t.co/DHyu0aCUiP	scene/plot talk	positive
1465549873743380484	1459936971476905990	2021-11-30 05:14:53+00:00	@izzy_rubinson what about the new marvel tv shows and shang chi + black widow??	scene/plot talk	neutral
1465549841715453953	1436188881905278978	2021-11-30 05:14:45+00:00	shang-chi 📞 https://t.co/GRo1lC3GwN	too little info	neutral
1465548047262547968	1241042219005403136	2021-11-30 05:07:37+00:00	I just finished watching shang chi. idk if i want to date his sister or his dad or his aunt. pls help	actor/character talk	positive
1465547713412419587	1293797149134606339	2021-11-30 05:06:18+00:00	I’m seeing similarities between Shang chi’s dad and the fake villain from iron man 3	actor/character talk	neutral
1465547677970669568	829729835257909250	2021-11-30 05:06:09+00:00	Join me to get free gift cards on @Listia! Use code DHFYYX" for an extra 250 PTS. Just got this with my Points SHANG-CHI &amp; The Legend of the Ten Rings - HD Digital Code - Google Play https://t.co/T1aKlOPeYt"	advertisement	neutral
1465546799553204224	1389345772668219394	2021-11-30 05:02:40+00:00	@alt_octo you should watch Shang chi then	watching	neutral
1465546659283275781	1250297299470671872	2021-11-30 05:02:06+00:00	Shang-Chi and the Legend of the Ten Rings https://t.co/nvIX84o9VL	too little info	neutral
1465546578417098756	2500513053	2021-11-30 05:01:47+00:00	Don't watch an action movie with me🤣🤣🤣🤣 Shang Chi yakazopera ndasara ndega muTv room. Was so loud and actiony I didn't notice people slowly exiting until I realized I was now slapping the arm of the sofa instead of someones arm🤣🤣🤣	watching	positive
1465546048839905283	1389345772668219394	2021-11-30 04:59:41+00:00	@alt_octo her performance in Shang chi was really good	actor/character talk	positive
1465545615161524228	4816264816	2021-11-30 04:57:57+00:00	@SimuLiu @SimuLiu I just ended Shang-Chi" (really busy teacher without any movie theather nearby and a lot of work to finish so I'm really late to the party) and I just want to say thank you. It was such a refreshing movie. Love the cast chemistry and the language diversity"	review	positive
1465545565219917828	1365655794654486534	2021-11-30 04:57:45+00:00	keshi - War With Heaven [For Shang-Chi Album] (Official Audio) https://t.co/HAJhm54as1 ผ่าน @YouTube	scene/plot talk	neutral
1465545544021938190	1336963885077725184	2021-11-30 04:57:40+00:00	shang-chi hmu immediately https://t.co/RzP2ojNJTo	too little info	neutral
1465545461914238983	1268357168	2021-11-30 04:57:21+00:00	Shang chi and doctor strange are fs top 5 best marvel movies	comparison	positive
1465544903837028353	1061328789240770561	2021-11-30 04:55:08+00:00	i just realized that black widow came out the week of my sisters birthday, shang-chi came out the week of my moms birthday, eternals came out on my birthday, and spider-man comes out the day after my dads birthday. i think it’s a sign i will be in a marvel movie soon	release	positive
1465544709384904706	762503135118012418	2021-11-30 04:54:21+00:00	Clase perro Shang Chi	too little info	neutral
1465544636143792131	1439965260543234049	2021-11-30 04:54:04+00:00	@heyytal @MarvelStudios You're right but China is the world's biggest movie market and because of CCP political pressure they have to dial down on wokeness , That's why Shang chi was cool . Also even after all this CCP didn't like it .https://t.co/ruv8vJhaHY	release	neutral
1465544015688781824	799247875423121408	2021-11-30 04:51:36+00:00	Shang chi so beautiful movie https://t.co/JBvV6Fue8y	review	positive
1465543961922408448	1454696149177094148	2021-11-30 04:51:23+00:00	So, finally made time to watch Shang-Chi and it subverted all of my expectations 😭	review	positive
1465543878111604742	2519063874	2021-11-30 04:51:03+00:00	@Majub408 Awesome stuff! How are you finding Shang-Chi's kit as you go up in Rank? ^ZM	review	positive
1465543856460480514	781657998749872128	2021-11-30 04:50:58+00:00	loving how my brothers have watched shang chi 10+ times	watching	positive
1465543529934032900	32252678	2021-11-30 04:49:40+00:00	@IMDb Shang-Chi and the Legend of the Ten Rings.	too little info	positive
1465543035844915202	1273408084803645440	2021-11-30 04:47:42+00:00	All of this @shangchi @Disney @Marvel! Need more #ShangChi prequels, spinoffs, and sequels! https://t.co/ozeE0UdphO	review	positive
1465541944507920388	345162584	2021-11-30 04:43:22+00:00	Shang-Chi and the Legend of the Ten Rings Movie Giveaway! @shangchi #shangchi @Marvel #Marvel @MarvelStudios #MarvelStudios #MCU @Disney #Disney #AD via @gaynycdad #sweepstakes https://t.co/0qd07N5HmC	advertisement	neutral
1465541842909470722	1155888138528743425	2021-11-30 04:42:58+00:00	For any and all future Shang-Chi appearances, put that man in some retros marvel. Don’t play him again with that team Jordan nonsense	actor/character talk	neutral
1465541665397956609	2374491464	2021-11-30 04:42:16+00:00	@E_salazar27 Shang-chi is prob top 3 marvel movies for me now lol	comparison	positive
1465541296592863236	591599664	2021-11-30 04:40:48+00:00	Shang-Chi was 3x better than #Eternals	comparison	positive
1465541148093698057	994755441690398720	2021-11-30 04:40:12+00:00	good evening. shang chi was the best marvel movie released.	review	positive
1465540917927063552	1413216320062173185	2021-11-30 04:39:17+00:00	Honorable mentions include Sam, T’Challa, Shang-Chi, Carol, Sylvie… I could go on 😭	actor/character talk	neutral
1465540915112464385	1049258965937180672	2021-11-30 04:39:17+00:00	Noooosidjdj fuck— I don’t want to go outside but Shang-Chi is out-	release	positive
1465540444058750979	1328393706945335298	2021-11-30 04:37:24+00:00	@FMcmasterson @ABC And they just did Asian: Shang Chi. About damn time. I'm a lover of wuxia novels, so gimme more mighty Asian dudes and gals.	release	positive
1465539380815278081	2508687253	2021-11-30 04:33:11+00:00	Shang Chi of the ten rings &gt;&gt;&gt;&gt;	too little info	neutral
1465539064292159488	907996283784368128	2021-11-30 04:31:55+00:00	Given that I watched #ShangChi again last night - I just want to share this little nugget again https://t.co/2bEk5JjE28	scene/plot talk	positive
1465538910948265986	142895119	2021-11-30 04:31:19+00:00	Take a moment with me and meditate on the perfection of this simple four-word phrase: Tsui Hark's Shang-Chi. https://t.co/807J5HZMU3	review	positive
1465538859710701569	66913554	2021-11-30 04:31:07+00:00	Shang chi was the coolest movie I've ever seen, Marvel the bar has been raised insanely high	review	positive
1465538308059009026	2501216960	2021-11-30 04:28:55+00:00	funniest /saddest part of Shangchi https://t.co/8Oy77ZOkCc	scene/plot talk	positive
1465538290476482560	2299097479	2021-11-30 04:28:51+00:00	@palabokboks SHANG-CHI is cinematic NyQuil hahaha	review	negative
1465538274299199489	1401065804150476801	2021-11-30 04:28:47+00:00	@Crimson_Mayhem_ I'm definitely still interested in MCU and in No Way Home but I can't say that I find MCU's take on Spider Man at all appealing thus far and post-Endgame MCU has been lackluster other than Shang-Chi so I don't blame you either. It's still leagues better than DCEU tho.	comparison	positive
1465537976339886082	1451412071443152900	2021-11-30 04:27:36+00:00	@MarvelStudios @Marvel please let me be in Shang chi 2 im Asian.	scene/plot talk	positive
1465537586953338880	2697235328	2021-11-30 04:26:03+00:00	My ★★★★ review of Shang-Chi and the Legend of the Ten Rings on Letterboxd https://t.co/VD5xc0fQIE	review	positive
1465537387530969093	381715095	2021-11-30 04:25:16+00:00	I really liked Xu Xialing in Shang-chi, dont get me wrong. But she had so little impact/screen time in that movie, you could completely delete her character and the story would be still exactly the same and i think thats really sad.	actor/character talk	negative
1465536702391463940	632705207	2021-11-30 04:22:32+00:00	Ok Shang-Chi was a great movie! Excited to see what’s to come	review	positive
1465536097207734274	1443524088077565954	2021-11-30 04:20:08+00:00	lose control again. banner believed it which resulted in him unconsciously creating a psychic failsafe that turns him back into human if savage hulk tries to take over. this is likely the case why we see banner and not prof hulk in shang chi. +	actor/character talk	neutral
1465536083991531520	1167152194832850944	2021-11-30 04:20:05+00:00	The Royal Future #INHUMANSday This Saturday @Marvel @MarvelStudios @Kevfeige @Disney@disneyplus #Marvel #MarvelStudios #WhatIf #Inhumans #Blackbolt #Medusa #EarthX #ShangChi #Eternals #Hawkeye #katebishop #Venom #SpiderManNoWayHome #Disney #DisneyPlus art by @thealexrossart https://t.co/DX6nmGkDev	comparison	neutral
1465535937450954752	1281800248369672195	2021-11-30 04:19:30+00:00	watching shang chi in a nutshell https://t.co/84mFx9L0CQ	review	positive
1465535559741366272	79525960	2021-11-30 04:18:00+00:00	The latest DEF/ALT X FILM! https://t.co/DOFeTFWYe4 Thanks to @TerryPheto @FilmFatale_NYC #bridgerton #shangchi	comparison	positive
1465535427826405380	485864272	2021-11-30 04:17:28+00:00	IMAX formatted Shang-Chi is so damn good. Full screen movies are great.	watching	positive
1465535355441098756	1593751478	2021-11-30 04:17:11+00:00	Omg finally saw Shang-Chi and 10/10	review	positive
1465535149265747972	606912530	2021-11-30 04:16:22+00:00	@C_Shangchi @MXStoken @RBXtoken 🐶DOGEVERSE🐶Experienced Team ‼️Low HardCap 🔥Presale: Friday the 3rdYou don't want to miss this one TOKENOMICS:4% Marketing3% Redistribution 3% Liquidity 3% Developmenthttps://t.co/ccGQ3ansca	advertisement	neutral
1465534806079401985	25370242	2021-11-30 04:15:00+00:00	You ever just think about how Shang Chi is the greatest movie	review	positive
1465534746637881346	1410438435748433924	2021-11-30 04:14:46+00:00	I finally watched Shang-Chi and boy is that movie overrated	review	negative
1465534491527688193	322415625	2021-11-30 04:13:45+00:00	@jchestnut_39 Have people thinking they shang chi n shit	actor/character talk	positive
1465534405569486851	992082427	2021-11-30 04:13:25+00:00	1. Spider-man: No Way Home2. Shang Chi &amp; the Legend of the Ten Rings3. Zack Snyder’s Justice League https://t.co/qrCUcSoR8J	comparison	neutral
1465534150258135043	784065293266059264	2021-11-30 04:12:24+00:00	Shang Chi Fight Scenes | SHANG CHI AND THE LEGEND OF TEN RINGShttps://t.co/L44nOJMCroSubscribe &amp; Retweet Please😊!#movie #film #cinema #movies #films#ComingSoon #video #youtubechannel #FightOn #fight #fighting #fighter #FightingIrish #FightJessiFight #FightVideo #FightForIowa	advertisement	neutral
1465532755924586499	774614156	2021-11-30 04:06:51+00:00	So finally watched Shang-Chi and of we could keep Wong as the throughline Nick Fury for Marvel 2.0 I'd be a very happy me	actor/character talk	positive
1465532539054051329	961412350795370496	2021-11-30 04:06:00+00:00	@Marvel @MarvelStudios @shangchi @disneyplus Day five of asking @Marvel @MarvelStudios @shangchi for a #Xialing @disneyplus spin off series.	scene/plot talk	neutral
1465532520892567559	2273220139	2021-11-30 04:05:55+00:00	@WednesdayPull Funny storyline amalgam= Deadpool + Reverse FlashCool character amalgam=Superman + Shang Chi	comparison	neutral
1465531654600941568	1032799618839404545	2021-11-30 04:02:29+00:00	@LizBolt_ Shang-Chi and the legend of the ten rings. Great movie, finally got around to watching it	review	positive
1465531180384763906	1427833226177957890	2021-11-30 04:00:36+00:00	Okay I’m going under the assumption that there will be no more home titles please god no more, okay here we go:1) Spider-Man: Shadow of the Hobgoblin (Obv Hobgoblin, maybe Symbiote)2) Spider-Man: Spider-Island (Shang-Chi is a support role)3) Spider-Man: Go Down Swinging (S6) https://t.co/yvCA92aIyR	comparison	neutral
1465531088823070732	41652928	2021-11-30 04:00:14+00:00	I just wan know how Audi fumbled the bag by not sponsoring Shang-Chi. They coulda made a special ten ring car and everything! Somebody get me a job with them bc they clearly need me 😂	scene/plot talk	neutral
1465530937127624706	1139733355774337024	2021-11-30 03:59:38+00:00	@McBDirect I think all recent marketing has been trash, until 1 month before Shang Chi release the official account only had 20 tweets (lol), Eternals had good marketing on YouTube only, and NWH has been random as well.	release	negative
1465530825978654720	224291133	2021-11-30 03:59:11+00:00	I give Shang-Chi 9 out of 10 rings. I really enjoyed it a lot more than I thought I would.	review	positive
1465530077916000263	20253203	2021-11-30 03:56:13+00:00	@NatNW6 Exactly. Scorsese is a great filmmaker and he's a legend and u love his movies. But you can't sit there and tell me that Infinity War, Endgame, Shang Chi or The Winter Soldier isn't cinema. Come on Marty! Lol. Comic book films can be cinema too.	comparison	positive
1465529835426623489	91174849	2021-11-30 03:55:15+00:00	@HelmsmanFreddy But, why is Shang-Chi chilling with a young Steve Rogers and an alive Natasha Romanoff?..	actor/character talk	neutral
1465529811963678727	120935199	2021-11-30 03:55:10+00:00	Watching Shang-Chi for the 3rd 🤪	watching	positive
1465529414507106308	1351377671280709633	2021-11-30 03:53:35+00:00	Shang chi and the legend of the ten rings from Awkwafina's perspective is just Crazy Rich Asians	actor/character talk	positive
1465529354138660867	2718677623	2021-11-30 03:53:20+00:00	@shangchi 10/10 highly recommend	review	positive
1465528963925635076	152563749	2021-11-30 03:51:47+00:00	@shrewdmind dont take my word for it...but every time when I go for movie there..I drop by that restaurant...and if I can recall correctly...my cousin ordered this...the time I went for ShangChi...	release	neutral
1465528767196000260	355199816	2021-11-30 03:51:00+00:00	In just over 2 hours I'll be in the air con whooping it up watching VEMON LET THERE BE CARNAGE there better be some gore, the films I've seen recently like Shang Chi and Snake Eyes distinctly lacking the stupidly over the top violent mayhem I yearn for 🦞 #VenomLetThereBeCarnage	comparison	positive
1465528751802896384	1320463245581406208	2021-11-30 03:50:57+00:00	@lacarterwrites Haha I watched things so out of order. (I really enjoyed Shang-Chi and Dr Strange is my fav, more because of the subject matter than anything because I didn’t realize that was Mads until recently 🤭)	comparison	positive
1465528211517886465	1062045561317179392	2021-11-30 03:48:48+00:00	Finally got around to seeing Shang-Chi.Watching Dad getting soul taken. 😐Watching his new dragon friend getting soul taken. 😭😭😭😭😭	scene/plot talk	positive
1465528151304454148	1321087576527249415	2021-11-30 03:48:34+00:00	Have to watch eternals a third time now, ive fall asleep twice, its not a boring movie ive been suer sleep deprived, i fell asleep during Shang chi too, its also 2 and a half hours so its kinda infinity war length	comparison	negative
1465527960136421380	2805857182	2021-11-30 03:47:48+00:00	@Lynetterice Most of the movies I have been to had less than 40-50 people in the theater. Shang Chi and Dune were the only ones that had more than 50.	release	positive
1465527703688421380	1372730407905558536	2021-11-30 03:46:47+00:00	Ok, so I'm starting in Phase order. The things I do to see Mads Mikkelsen in Doctor Strange and Tony Leung Chiu-wai in Shang-Chi. https://t.co/l08XRRuBst	actor/character talk	positive
1465527574793273348	1435394257859252232	2021-11-30 03:46:16+00:00	@wilheImsimon i just watched shang-chi for the first time the other night and it’s one of my fav marvel movies now T^T !!	watching	positive
1465527276133519367	39386765	2021-11-30 03:45:05+00:00	Shang Chi and Legend of the Ten Rings: T: This new Marvel intro deals with a young man forced to learn Martial Arts and to prepare to take over his father's position and the ability of 10 rings of power. This is a major changing of what Shang Chi was in the comics as he was cont.	scene/plot talk	positive
1465527274611126278	798680529537114113	2021-11-30 03:45:05+00:00	Shang-Chi and the Legend of the Ten Rings Movie Giveaway! @shangchi #shangchi @Marvel #Marvel @MarvelStudios #MarvelStudios #MCU @Disney #Disney #AD via @gaynycdad #sweepstakes https://t.co/G5b3smu6H0	advertisement	neutral
1465527112065032199	15697145	2021-11-30 03:44:26+00:00	Watched Shang-Chi on Disney for free and still want my money back	review	negative
1465526395749154830	2641709373	2021-11-30 03:41:35+00:00	22. shang chi https://t.co/Rqmv3Zqf6x	too little info	neutral
1465526356746416130	1453916238619492353	2021-11-30 03:41:26+00:00	NW (For the 6th time but idc :D) - Shang Chi https://t.co/M4QbNdjcY6	watching	positive
1465526309707210752	983771368335532033	2021-11-30 03:41:15+00:00	This man is trying to tell me that a picture of Johnny Cash is Shang Chi’s Dad 😩😩😩😩😩😩.	actor/character talk	positive
1465526238550716421	2555745768	2021-11-30 03:40:58+00:00	Finally catched up in my MCU backlogs. Watched @shangchi and @TheEternals both on premiere day. Bring on #SpiderManNoWayHome!!!! And please #DontDelayNoWayHomePH!!! @ColumbiaPicPH https://t.co/uvlqfpgFsm	release	neutral
1465526060901363712	1260968672153092101	2021-11-30 03:40:15+00:00	With all due Respect. She doesn't deserve to Be the leader when she can't even give her Number to Bruce in the Shang Chi Post Credit Scene. https://t.co/aOZPxFy4H1	actor/character talk	neutral
1465526019155234822	1286443387818844164	2021-11-30 03:40:05+00:00	Idk if its a bad take or not. Tell me if you think it is.Shang-chi is now my favorite marvel movie	review	positive
1465525693840863232	1311465188638502915	2021-11-30 03:38:48+00:00	@SimuLiu Hi, just saying I had no idea who you were before Shang-Chi but I fell in love with your personality after watching interviews and stuff. Your 17y/o fan from London, Ont,Shaheer 👊👊	actor/character talk	positive
1465525680075071488	1362552662324088833	2021-11-30 03:38:44+00:00	@m1nnow Currently watching Shang chi	watching	neutral
1465525596436504578	571350168	2021-11-30 03:38:24+00:00	Now that I think about it Michelle Yeoh got casted in both Shang Chi and GOTG2. Did no one realised that ? Are we going to just forget about it 😂😂😂	release	neutral
1465524966028455939	15616612	2021-11-30 03:35:54+00:00	Perfect movie to test out the new OLED... Better then the theater imho#shangchi https://t.co/Q97BclHV3G	release	positive
1465524941256753161	884796902	2021-11-30 03:35:48+00:00	Movies I watched over Thanksgiving: King Richard, Black Widow, Shang-Chi, The Harder They Fall, and Bringing Down the House (second time). I’m all movied out.	watching	neutral
1465523974344155136	1426156839398301702	2021-11-30 03:31:58+00:00	Captain America, Shang-Chi, Winter Soldier, Black Knight and Falcon sharing an action sequence together will be really epic.	actor/character talk	positive
1465523689475223556	2887836579	2021-11-30 03:30:50+00:00	family #ShangChi https://t.co/qT4dcHLUSN	too little info	neutral
1465523234649083906	914461779656368128	2021-11-30 03:29:01+00:00	@dontlikeblacks0 @Spider_Leaks I don't think I've watched it in theatres, but I've seen Shang Chi in IMAX on Disney+, as lame as that sounds. 😂	watching	neutral
1465523152398675971	1152967917828366336	2021-11-30 03:28:42+00:00	Was Shang-Chi sponsored by chacos?	scene/plot talk	neutral
1465522576046759943	1602448561	2021-11-30 03:26:24+00:00	favorite first watches of november • “last night in soho” dir. edgar wright• “shang-chi and the legend of the ten rings” dir. daniel cretton• “the french dispatch” dir. wes anderson• “tick, tick… boom!” dir. lin-manuel miranda https://t.co/X99BaWjH1y	release	neutral
1465522191198732292	1426156839398301702	2021-11-30 03:24:53+00:00	The Avengers are looking pretty solid as they prepare to face bigger threats with the arrival of Shang-Chi.	actor/character talk	positive
1465522056015990786	703473648393302016	2021-11-30 03:24:20+00:00	watching #shangchi with my granny and she asked me how come marvel has an asian superhero now. . . they should have had one a long time ago. #grandmaknows	actor/character talk	positive
1465521512744640512	2980130621	2021-11-30 03:22:11+00:00	Shang-Chi was a hard ass movie yo	review	positive
1465521487515774979	3262266073	2021-11-30 03:22:05+00:00	And even when they make a good movie like Shang-Chi they gotta go and ruin it by reminding you it's attached to the world's most overplayed franchise, like why you have to make this about the American Shield and the Tinfoil Manchild	comparison	negative
1465521014465613828	72358214	2021-11-30 03:20:12+00:00	Shang-Chi is 🔥. Marvel never fails https://t.co/HA0MFfJec1	review	positive
1465520869233545225	198702883	2021-11-30 03:19:37+00:00	shang-chi was fire	review	positive
1465520824933253120	919425338437877766	2021-11-30 03:19:27+00:00	xu shang-chi my beloved https://t.co/0kJ4UH4xc9	review	positive
1465520681261568003	788418431267672064	2021-11-30 03:18:53+00:00	@MarvelStudios I've ordered the ridiculously expensive Japanese 3D Blu-ray, so I'll have to wait for it to arrive! I really wish you would continue to release 3D Blu-rays in North America! It would be great to have the new Marvel shows on Blu-ray as well, for the highest quality! @shangchi	release	negative
1465520553763250187	900919478669672450	2021-11-30 03:18:22+00:00	Shang Chi was so good I am literally in tears	review	positive
1465520351719432195	322217095	2021-11-30 03:17:34+00:00	If Shang-Chi isn’t one of your favorite Marvel movies… @SimuLiu that was GREAT. (A bit late into watching it lol)	review	positive
1465520268126867461	133494399	2021-11-30 03:17:14+00:00	Finally got to see Shang-Chi and the Legend of the Ten Rings. That was damn good. 🤩	review	positive
1465520234576560130	1299979951064535040	2021-11-30 03:17:06+00:00	@moviemenfes shang-chi, action 9/10	review	positive
1465519799329505281	6980992	2021-11-30 03:15:22+00:00	Chinese Cultural Breakdown of Shang Chi and the Legend of the Ten Rings https://t.co/7EDu7VzeyM via @YouTube	review	neutral
1465519734879838212	259480495	2021-11-30 03:15:07+00:00	Shang Chi	too little info	neutral
1465519377537650689	1268157531760635904	2021-11-30 03:13:42+00:00	@ttilisathi Shang chi, Shawshank redemption, Red notice. Inka bommarillu kuda chusa.. 🥰🥰	comparison	neutral
1465519010385121289	455230847	2021-11-30 03:12:14+00:00	Finally was able to watch Shang- Chi….. holy shit was it amazing. Some of the greatest fight scenes. Phase 4 is going to be the titties	review	positive
1465518446171459598	1110038151056101382	2021-11-30 03:10:00+00:00	The amount of times I watched ShangChi	watching	positive
1465518040272056328	2639557826	2021-11-30 03:08:23+00:00	Shang-Chi’s bus scene still knocks. Love it.	scene/plot talk	positive
1465518024815874053	736553361458089984	2021-11-30 03:08:19+00:00	#shangchi watched the movie few weeks ago. loved the fact that he did all those for his wife it showed how much he loved her.gave up his rings, lived a normal life. but his wife died, it took a toll on him. he became the villain but later helped the hero.i love this movie so much	actor/character talk	positive
1465517872252428302	3037430065	2021-11-30 03:07:43+00:00	@_css25 @erynnelisabeth She def just got off like shang chi not a top 10 marvel movie	comparison	negative
1465517871740637185	1173765113343614976	2021-11-30 03:07:43+00:00	@MunstaMasta Glad you liked it tho. Love shang chi espicially the music and fights	scene/plot talk	positive
1465517647282401285	999094186283433985	2021-11-30 03:06:49+00:00	@SimuLiu hey man wanna hang out like on the set of the Shang-Chi sequel or something	actor/character talk	neutral
